,original,abbreviation,X4000,X8000,X12000,length,V6,V7,V8
21359,unilaterally,unlly,unlly,unlly,unlly,5,0,0,0
21360,unilaterally,unllly,unllly,unllly,unllly,6,0,0,0
21361,unilaterally,unlally,unlally,unlally,unlally,7,0,0,0
21362,unilaterally,unilally,unilally,unilally,unilally,8,0,0,0
21363,unilaterally,unilatlly,unilatlly,unilatlly,unilatlly,9,0,0,0
21364,unilaterally,unilatrlly,unilatrlly,unilatrlly,unilatrlly,10,0,0,0
21365,uninjured,ujd,ujd,ujd,ujd,3,0,0,0
21366,uninjured,ujud,ujud,ujud,ujud,4,0,0,0
21367,uninjured,unjud,unjud,unjud,unjud,5,0,0,0
21368,uninjured,unjued,unjued,unjurd,unjurd,6,0,1,1
21369,uninjured,unjured,unjured,unjured,unjured,7,0,0,0
21370,uninspired,uir,uir,uir,uir,3,0,0,0
21371,uninspired,uird,uird,uird,uird,4,0,0,0
21372,uninspired,upird,upird,upird,upird,5,0,0,0
21373,uninspired,unpird,unpird,unpird,unpird,6,0,0,0
21374,uninspired,unspird,unpired,unspird,unspird,7,2,0,0
21375,uninspired,unspired,unspired,unspired,unspired,8,0,0,0
21376,unintentional,unl,unl,unl,unl,3,0,0,0
21377,unintentional,unal,unal,untl,untl,4,0,1,1
21378,unintentional,untal,untal,untal,unttl,5,0,0,1
21379,unintentional,unttal,unttal,unttal,unttal,6,0,0,0
21380,unintentional,unttnal,unttnal,unttnal,unttnal,7,0,0,0
21381,unintentional,unnttnal,unnttnal,unnttnal,unnttnal,8,0,0,0
21382,unintentional,uninttnal,uninttnal,uninttnal,uninttnal,9,0,0,0
21383,unintentional,unintntnal,unintntnal,unintntnal,unintntnal,10,0,0,0
21384,unintentional,unintentnal,unintntonal,unintntonal,unintntonal,11,2,2,2
21385,unitarian,unn,unn,unn,unn,3,0,0,0
21386,unitarian,unrn,unan,unrn,unrn,4,1,0,0
21387,unitarian,untrn,unran,untrn,untrn,5,2,0,0
21388,unitarian,untran,untran,untran,untran,6,0,0,0
21389,unitarian,untaran,untaran,untaran,untaran,7,0,0,0
21390,universities,uvs,uvs,uvs,uvs,3,0,0,0
21391,universities,unvs,uves,unvs,unvs,4,2,0,0
21392,universities,unves,unves,unves,unvts,5,0,0,1
21393,universities,unvtes,unvtes,unvtes,unvtes,6,0,0,0
21394,universities,unvstes,unvstes,unvstes,unvstes,7,0,0,0
21395,universities,univstes,univstes,univstes,univstes,8,0,0,0
21396,universities,univestes,univestes,univestes,univestes,9,0,0,0
21397,universities,univesites,univesites,univesites,univesites,10,0,0,0
21398,unlisted,uld,uld,uld,uld,3,0,0,0
21399,unlisted,ulsd,ulsd,ulsd,ulsd,4,0,0,0
21400,unlisted,unlsd,unlsd,unlsd,unlsd,5,0,0,0
21401,unlisted,unlstd,unlstd,unlstd,unlstd,6,0,0,0
21402,unloaded,ula,ula,ula,ula,3,0,0,0
21403,unloaded,ulad,ulad,ulad,ulad,4,0,0,0
21404,unloaded,uladd,uladd,uladd,uladd,5,0,0,0
21405,unloaded,unladd,unladd,unladd,unladd,6,0,0,0
21406,unmanageable,ugl,ugl,ugl,ugl,3,0,0,0
21407,unmanageable,ugbl,ugbl,ugbl,ugbl,4,0,0,0
21408,unmanageable,ugble,ugble,ugble,ugble,5,0,0,0
21409,unmanageable,ugeble,ugeble,ugeble,ugeble,6,0,0,0
21410,unmanageable,umgeble,umgeble,umgeble,umgeble,7,0,0,0
21411,unmanageable,unmgeble,unmgeble,unmgeble,unmgeble,8,0,0,0
21412,unmanageable,unmgeable,unmgeable,unmgeable,unmgeable,9,0,0,0
21413,unmanageable,unmageable,unmageable,unmageable,unmageable,10,0,0,0
21414,unmistakably,ual,ual,ual,ual,3,0,0,0
21415,unmistakably,ukal,ukal,ukal,ukal,4,0,0,0
21416,unmistakably,ukabl,ukabl,ukabl,ukabl,5,0,0,0
21417,unmistakably,ukably,ukably,ukably,ukably,6,0,0,0
21418,unmistakably,umkably,umkably,umkably,umkably,7,0,0,0
21419,unmistakably,umskably,umskably,umskably,umskably,8,0,0,0
21420,unmistakably,unmskably,unmskably,unmskably,unmskably,9,0,0,0
21421,unmistakably,unmstkably,unmstkably,unmstkably,unmstkably,10,0,0,0
21422,unmoving,uvg,uvg,uvg,uvg,3,0,0,0
21423,unmoving,umvg,umvg,umvg,umvg,4,0,0,0
21424,unmoving,umvig,umvig,umvig,umvig,5,0,0,0
21425,unmoving,unmvig,unmvig,unmvig,unmvig,6,0,0,0
21426,unnecessary,une,une,une,une,3,0,0,0
21427,unnecessary,unec,unec,unec,unec,4,0,0,0
21428,unnecessary,unecy,unecy,unecy,unecy,5,0,0,0
21429,unnecessary,unecry,unecry,unecry,unecsy,6,0,0,1
21430,unnecessary,unecsry,unecsry,unecsry,unecsry,7,0,0,0
21431,unnecessary,unnecsry,unnecsry,unnecsry,unnecsry,8,0,0,0
21432,unnecessary,unnecsary,unnecsary,unnecsary,unnecsary,9,0,0,0
21433,unorganized,uog,uog,uog,uog,3,0,0,0
21434,unorganized,uogd,uogd,uogd,uogd,4,0,0,0
21435,unorganized,uoged,uoged,uoged,uoged,5,0,0,0
21436,unorganized,uogzed,uogzed,uogzed,uogzed,6,0,0,0
21437,unorganized,unogzed,unogzed,unogzed,unogzed,7,0,0,0
21438,unorganized,unogazed,unogazed,unogazed,unogazed,8,0,0,0
21439,unorganized,unoganzed,unoganzed,unoganzed,unoganzed,9,0,0,0
21440,unparalleled,upd,upd,upd,upd,3,0,0,0
21441,unparalleled,upld,upld,upld,upld,4,0,0,0
21442,unparalleled,unpld,unpld,unpld,unpld,5,0,0,0
21443,unparalleled,unprld,unpled,unprld,unprld,6,2,0,0
21444,unparalleled,unprled,unprled,unprlld,unprlld,7,0,1,1
21445,unparalleled,unprlled,unprlled,unprlled,unprlled,8,0,0,0
21446,unparalleled,unparlled,unparlled,unparlled,unparlled,9,0,0,0
21447,unparalleled,unparleled,unparleled,unparleled,unparleled,10,0,0,0
21448,unpredictably,upl,upl,upl,upl,3,0,0,0
21449,unpredictably,upbl,upbl,upbl,upbl,4,0,0,0
21450,unpredictably,upbly,upbly,upbly,upbly,5,0,0,0
21451,unpredictably,unpbly,unpbly,updbly,updbly,6,0,2,2
21452,unpredictably,unpdbly,unpdbly,unpdbly,unpdbly,7,0,0,0
21453,unpredictably,unprdbly,unprdbly,unprdbly,unprdbly,8,0,0,0
21454,unpredictably,unprdibly,unprdibly,unprdibly,unprdibly,9,0,0,0
21455,unpredictably,unprditbly,unprditbly,unprditbly,unprditbly,10,0,0,0
21456,unpredictably,unprdictbly,unprdictbly,unprdictbly,unprdictbly,11,0,0,0
21457,unproven,upv,upv,upv,upv,3,0,0,0
21458,unproven,upvn,upvn,upvn,upvn,4,0,0,0
21459,unproven,unpvn,unpvn,unpvn,unpvn,5,0,0,0
21460,unproven,unprvn,unprvn,unprvn,unprvn,6,0,0,0
21461,unquestioning,uqu,uqu,uqu,uqu,3,0,0,0
21462,unquestioning,uque,uque,uque,uque,4,0,0,0
21463,unquestioning,uqueg,uqueg,uqueg,uqueg,5,0,0,0
21464,unquestioning,uquesg,uquesg,uquesg,uquesg,6,0,0,0
21465,unquestioning,unquesg,unquesg,unquesg,unquesg,7,0,0,0
21466,unquestioning,unquesng,unquesng,unquesng,unquestg,8,0,0,1
21467,unquestioning,unquestng,unquestng,unquestng,unquestng,9,0,0,0
21468,unquestioning,unquestnng,unquestnng,unquestnng,unquestnng,10,0,0,0
21469,unquestioning,unquestning,unquestning,unquestning,unquestning,11,0,0,0
21470,unreality,ury,uty,ury,ury,3,1,0,0
21471,unreality,urty,urty,urty,urty,4,0,0,0
21472,unreality,unrty,unrty,unrty,unrty,5,0,0,0
21473,unreality,unrlty,unrlty,unrlty,unrlty,6,0,0,0
21474,unreality,unralty,unralty,unralty,unralty,7,0,0,0
21475,unrealized,ued,ued,urd,urd,3,0,1,1
21476,unrealized,ured,ured,ured,urzd,4,0,0,1
21477,unrealized,urzed,urzed,urzed,urzed,5,0,0,0
21478,unrealized,unrzed,unrzed,unrzed,unrzed,6,0,0,0
21479,unrealized,unrlzed,unrlzed,unrlzed,unrlzed,7,0,0,0
21480,unrealized,unralzed,unralzed,unralzed,unralzed,8,0,0,0
21481,unreasonably,uol,uol,uol,uol,3,0,0,0
21482,unreasonably,uobl,uobl,uobl,uobl,4,0,0,0
21483,unreasonably,uobly,uobly,uobly,uobly,5,0,0,0
21484,unreasonably,urobly,urobly,urobly,urobly,6,0,0,0
21485,unreasonably,ursobly,ursobly,ursobly,ursobly,7,0,0,0
21486,unreasonably,unrsobly,unrsobly,unrsobly,unrsobly,8,0,0,0
21487,unreasonably,unrasobly,unrasobly,unrasobly,unrasobly,9,0,0,0
21488,unreasonably,unrasoably,unrasoably,unrasoably,unrasoably,10,0,0,0
21489,unrelenting,urg,urg,urg,urg,3,0,0,0
21490,unrelenting,unrg,unrg,urlg,urlg,4,0,2,2
21491,unrelenting,unrlg,unrlg,unrlg,unrlg,5,0,0,0
21492,unrelenting,unrlng,unrlng,unrlng,unrltg,6,0,0,1
21493,unrelenting,unrltng,unrltng,unrltng,unrltng,7,0,0,0
21494,unrelenting,unrlntng,unrlntng,unrlntng,unrlntng,8,0,0,0
21495,unrelenting,unrelntng,unrelntng,unrelntng,unrelntng,9,0,0,0
21496,unrestrained,uie,uie,uie,uie,3,0,0,0
21497,unrestrained,uied,uied,uied,uied,4,0,0,0
21498,unrestrained,uried,uried,uried,uried,5,0,0,0
21499,unrestrained,ursied,ursied,ursied,ursied,6,0,0,0
21500,unrestrained,unrsied,unrsied,unrsied,unrsied,7,0,0,0
21501,unrestrained,unrstied,unrstied,unrstied,unrstied,8,0,0,0
21502,unrestrained,unrstried,unrstried,unrstried,unrstried,9,0,0,0
21503,unrestrained,unrstrined,unrstrined,unrstrined,unrstrined,10,0,0,0
21504,unrivaled,urd,urd,urd,urd,3,0,0,0
21505,unrivaled,urvd,urvd,urvd,urvd,4,0,0,0
21506,unrivaled,unrvd,unrvd,unrvd,unrvd,5,0,0,0
21507,unrivaled,unrvld,unrved,unrvld,unrvld,6,1,0,0
21508,unrivaled,unrvled,unrvled,unrvled,unrvald,7,0,0,2
21509,unsalted,und,utd,utd,utd,3,1,1,1
21510,unsalted,untd,untd,untd,untd,4,0,0,0
21511,unsalted,unatd,unatd,unatd,unatd,5,0,0,0
21512,unsalted,unsatd,unsatd,unsatd,unsatd,6,0,0,0
21513,unsatisfied,ufi,ufi,ufi,ufi,3,0,0,0
21514,unsatisfied,ufid,ufid,ufid,ufid,4,0,0,0
21515,unsatisfied,usfid,usfid,usfid,usfid,5,0,0,0
21516,unsatisfied,unsfid,usfied,unsfid,unsfid,6,2,0,0
21517,unsatisfied,unsfied,unsfied,unsfied,unasfid,7,0,0,2
21518,unsatisfied,unasfied,unasfied,unasfied,unasfied,8,0,0,0
21519,unsatisfied,unsasfied,unsasfied,unsasfied,unsasfied,9,0,0,0
21520,unseasonably,uol,uol,uol,uol,3,0,0,0
21521,unseasonably,uobl,uobl,uobl,uobl,4,0,0,0
21522,unseasonably,uobly,uobly,uobly,uobly,5,0,0,0
21523,unseasonably,usobly,usobly,usobly,usobly,6,0,0,0
21524,unseasonably,unsobly,unsobly,unsobly,unsobly,7,0,0,0
21525,unseasonably,unssobly,unssobly,unssobly,unssobly,8,0,0,0
21526,unseasonably,unsasobly,unsasobly,unsasobly,unsasobly,9,0,0,0
21527,unseasonably,unsasoably,unsasoably,unsasoably,unsasoably,10,0,0,0
21528,unsentimental,uml,uml,uml,uml,3,0,0,0
21529,unsentimental,unml,unml,unml,unml,4,0,0,0
21530,unsentimental,unsml,unmal,unsml,unsml,5,2,0,0
21531,unsentimental,unsmal,unsmal,unsmtl,unsmtl,6,0,1,1
21532,unsentimental,unsmtal,unsmtal,unsmtal,unstmtl,7,0,0,2
21533,unsentimental,unstmtal,unstmtal,unstmtal,unstmtal,8,0,0,0
21534,unsentimental,unstmntal,unstmntal,unstmntal,unstmntal,9,0,0,0
21535,unsentimental,unsetmntal,unsetmntal,unsetmntal,unsetmntal,10,0,0,0
21536,unsentimental,unsentmntal,unsentmntal,unsentmntal,unsentmntal,11,0,0,0
21537,unsettling,utl,utl,utl,utl,3,0,0,0
21538,unsettling,utlg,utlg,utlg,utlg,4,0,0,0
21539,unsettling,uttlg,uttlg,uttlg,uttlg,5,0,0,0
21540,unsettling,unttlg,uttlng,unttlg,unttlg,6,2,0,0
21541,unsettling,unttlng,unttlng,unttlng,unsttlg,7,0,0,2
21542,unsettling,unsttlng,unsttlng,unsttlng,unsttlng,8,0,0,0
21543,unsolved,uov,uov,uov,uov,3,0,0,0
21544,unsolved,uovd,uovd,uovd,uovd,4,0,0,0
21545,unsolved,unovd,unovd,unovd,unovd,5,0,0,0
21546,unsolved,unolvd,unolvd,unolvd,unolvd,6,0,0,0
21547,unspeakable,ual,ual,ual,ual,3,0,0,0
21548,unspeakable,ukal,ukal,ukal,ukal,4,0,0,0
21549,unspeakable,ukabl,ukabl,ukabl,ukabl,5,0,0,0
21550,unspeakable,ukable,ukable,ukable,ukable,6,0,0,0
21551,unspeakable,unkable,unkable,upkable,upkable,7,0,1,1
21552,unspeakable,unpkable,unpkable,unpkable,unpkable,8,0,0,0
21553,unspeakable,unspkable,unspkable,unspkable,unspkable,9,0,0,0
21554,unspoiled,uid,uid,uid,uid,3,0,0,0
21555,unspoiled,uild,uild,uild,uild,4,0,0,0
21556,unspoiled,upild,upild,upild,upild,5,0,0,0
21557,unspoiled,unpild,unpild,unpild,unpild,6,0,0,0
21558,unspoiled,unspild,unpiled,unspild,unspild,7,2,0,0
21559,unsubstantiated,ubs,ubs,ubs,ubs,3,0,0,0
21560,unsubstantiated,ubsd,ubsd,ubsd,ubsd,4,0,0,0
21561,unsubstantiated,unbsd,unbsd,unbsd,unbsd,5,0,0,0
21562,unsubstantiated,unsbsd,unsbsd,unsbsd,unsbsd,6,0,0,0
21563,unsubstantiated,unsbstd,unsbstd,unsbstd,unsbstd,7,0,0,0
21564,unsubstantiated,unsbsttd,unsbsttd,unsbsttd,unsbsttd,8,0,0,0
21565,unsubstantiated,unsubsttd,unsubsttd,unsubsttd,unsubsttd,9,0,0,0
21566,unsubstantiated,unsubstntd,unsubstted,unsubstntd,unsubstntd,10,2,0,0
21567,unsubstantiated,unsubstnted,unsubstnted,unsubstnttd,unsubstntad,11,0,1,1
21568,unsubstantiated,unsubstntted,unsubstntted,unsubstntatd,unsubstntatd,12,0,2,2
21569,unsubstantiated,unsubstntated,unsubstntated,unsubstntated,unsubstantatd,13,0,0,2
21570,unsuitable,uil,uil,uil,uil,3,0,0,0
21571,unsuitable,uibl,uibl,uibl,uibl,4,0,0,0
21572,unsuitable,uible,uible,uible,uible,5,0,0,0
21573,unsuitable,unible,unible,unible,unible,6,0,0,0
21574,unsuitable,unitble,unitble,unitble,unitble,7,0,0,0
21575,unsuitable,unsitble,unsitble,unsitble,unsitble,8,0,0,0
21576,unsupported,upp,upp,upp,upp,3,0,0,0
21577,unsupported,uppd,uppd,uppd,uppd,4,0,0,0
21578,unsupported,upptd,upptd,upptd,upptd,5,0,0,0
21579,unsupported,unpptd,unpptd,unpptd,unpptd,6,0,0,0
21580,unsupported,unspptd,unspptd,unspptd,unspptd,7,0,0,0
21581,unsupported,unsppotd,unsppotd,unsppotd,unsppotd,8,0,0,0
21582,unsupported,unsuppotd,unsuppotd,unsuppotd,unsuppotd,9,0,0,0
21583,unsweetened,uee,uee,uee,uee,3,0,0,0
21584,unsweetened,uwee,uwee,uwee,uwee,4,0,0,0
21585,unsweetened,uweed,uweed,uweed,uweed,5,0,0,0
21586,unsweetened,uweted,uweted,uweted,uweted,6,0,0,0
21587,unsweetened,unweted,unweted,uweeted,uweeted,7,0,2,2
21588,unsweetened,unweeted,unweeted,unweeted,unweeted,8,0,0,0
21589,unsweetened,unsweeted,unsweeted,unsweeted,unsweeted,9,0,0,0
21590,untainted,uid,uid,uid,uid,3,0,0,0
21591,untainted,unid,unid,unid,unid,4,0,0,0
21592,untainted,unitd,unitd,unitd,unitd,5,0,0,0
21593,untainted,untitd,untitd,untitd,untitd,6,0,0,0
21594,untainted,untited,untited,untintd,untintd,7,0,2,2
21595,unthinking,ukg,ukg,ukg,ukg,3,0,0,0
21596,unthinking,unkg,uhkg,uhkg,uhkg,4,1,1,1
21597,unthinking,unhkg,uhkng,unhkg,unhkg,5,2,0,0
21598,unthinking,unhkng,unhkng,unhkng,unthkg,6,0,0,2
21599,unthinking,unthkng,unthkng,unthkng,unthkig,7,0,0,1
21600,unthinking,unthking,unthking,unthking,unthking,8,0,0,0
21601,untoward,uwa,uwa,uwa,uwa,3,0,0,0
21602,untoward,uwad,uwad,uwad,uwad,4,0,0,0
21603,untoward,unwad,uward,uward,uward,5,2,2,2
21604,untoward,unward,unward,unward,unward,6,0,0,0
21605,untreated,und,und,und,und,3,0,0,0
21606,untreated,untd,untd,untd,untd,4,0,0,0
21607,untreated,untrd,untrd,untrd,untrd,5,0,0,0
21608,untreated,untrad,untred,untrad,untrad,6,1,0,0
21609,untreated,untraed,untraed,untratd,untratd,7,0,1,1
21610,unveiled,uvi,uvi,uvi,uvi,3,0,0,0
21611,unveiled,uvid,uvid,uvid,uvid,4,0,0,0
21612,unveiled,uvild,uvild,uvild,uvild,5,0,0,0
21613,unveiled,unvild,unvild,unvild,unvild,6,0,0,0
21614,unwarranted,uwa,uwa,uwa,uwa,3,0,0,0
21615,unwarranted,uwad,uwad,uwad,uwad,4,0,0,0
21616,unwarranted,unwad,unwad,unwad,unwad,5,0,0,0
21617,unwarranted,unward,unward,unward,unward,6,0,0,0
21618,unwarranted,unwarrd,unwartd,unwartd,unwartd,7,1,1,1
21619,unwarranted,unwarrtd,unwarrtd,unwarrtd,unwarrtd,8,0,0,0
21620,unwarranted,unwarrntd,unwarrntd,unwarrntd,unwarrntd,9,0,0,0
21621,unwashed,uwa,uwa,uwa,uwa,3,0,0,0
21622,unwashed,uwad,uwad,uwad,uwad,4,0,0,0
21623,unwashed,uwahd,uwahd,uwahd,uwahd,5,0,0,0
21624,unwashed,uwashd,uwashd,uwashd,uwashd,6,0,0,0
21625,unwelcome,uwe,uwe,uwe,uwe,3,0,0,0
21626,unwelcome,uwce,uwce,uwce,uwce,4,0,0,0
21627,unwelcome,uwcme,uwcme,uwcme,uwcme,5,0,0,0
21628,unwelcome,uwecme,uwecme,uwecme,uwlcme,6,0,0,1
21629,unwelcome,uwelcme,uwelcme,uwelcme,uwelcme,7,0,0,0
21630,unwilling,uwg,uwg,uwg,uwg,3,0,0,0
21631,unwilling,uwlg,uwlg,uwlg,uwlg,4,0,0,0
21632,unwilling,unwlg,uwlng,unwlg,unwlg,5,2,0,0
21633,unwilling,unwlng,unwlng,unwlng,unwlng,6,0,0,0
21634,unwilling,unwilng,unwilng,unwilng,unwilng,7,0,0,0
21635,unwittingly,uwt,uwt,uwt,uwt,3,0,0,0
21636,unwittingly,uwtl,uwtl,uwtl,uwtl,4,0,0,0
21637,unwittingly,uwtly,uwtly,uwtly,uwtly,5,0,0,0
21638,unwittingly,unwtly,unwtly,unwtly,unwtly,6,0,0,0
21639,unwittingly,unwtgly,unwtgly,unwtgly,unwtgly,7,0,0,0
21640,unwittingly,unwttgly,unwttgly,unwttgly,unwttgly,8,0,0,0
21641,unwittingly,unwittgly,unwittgly,unwittgly,unwittgly,9,0,0,0
21642,unworkable,uwk,uwk,uwk,uwk,3,0,0,0
21643,unworkable,uwka,uwka,uwka,uwka,4,0,0,0
21644,unworkable,uwkal,uwkal,uwkal,uwkal,5,0,0,0
21645,unworkable,uwkabl,uwkabl,uwkabl,uwkabl,6,0,0,0
21646,unworkable,uwkable,uwkable,uwkable,uwkable,7,0,0,0
21647,unworkable,unwkable,unwkable,unwkable,unwkable,8,0,0,0
21648,unworthy,uwy,uwy,uwy,uwy,3,0,0,0
21649,unworthy,uwty,uwty,uwty,uwty,4,0,0,0
21650,unworthy,uwthy,uwthy,uwthy,uwthy,5,0,0,0
21651,unworthy,unwthy,unwthy,unwthy,unwthy,6,0,0,0
21652,unwritten,uwr,uwr,uwr,uwr,3,0,0,0
21653,unwritten,uwrt,uwrt,uwrt,uwrt,4,0,0,0
21654,unwritten,uwrtn,uwrtn,uwrtn,uwrtn,5,0,0,0
21655,unwritten,unwrtn,unwrtn,unwrtn,unwrtn,6,0,0,0
21656,unwritten,unwrttn,unwrttn,unwrttn,unwrttn,7,0,0,0
21657,upcoming,upc,upc,upc,upc,3,0,0,0
21658,upcoming,upcg,upcg,upcg,upcg,4,0,0,0
21659,upcoming,upcmg,upcmg,upcmg,upcmg,5,0,0,0
21660,upcoming,upcmng,upcmng,upcmng,upcmig,6,0,0,1
21661,upgrading,upg,upg,upg,upg,3,0,0,0
21662,upgrading,upgg,upgg,upgg,upgg,4,0,0,0
21663,upgrading,upgdg,upgdg,upgdg,upgdg,5,0,0,0
21664,upgrading,upgdng,upgdng,upgrdg,upgrdg,6,0,2,2
21665,upgrading,upgrdng,upgrdng,upgrdng,upgrdng,7,0,0,0
21666,upholstery,ups,ups,ups,ups,3,0,0,0
21667,upholstery,upsy,upsy,upsy,upsy,4,0,0,0
21668,upholstery,uphsy,uphsy,uphsy,uphsy,5,0,0,0
21669,upholstery,uphlsy,uphlsy,uphlsy,uphlsy,6,0,0,0
21670,upholstery,uphlsty,uphlsty,uphlsty,uphlsty,7,0,0,0
21671,upholstery,uphlstry,uphlstry,uphlstry,uphlstry,8,0,0,0
21672,uploaded,upa,upa,upa,upa,3,0,0,0
21673,uploaded,upla,upla,upla,upla,4,0,0,0
21674,uploaded,uplad,uplad,uplad,uplad,5,0,0,0
21675,uploaded,upladd,upladd,upladd,upladd,6,0,0,0
21676,uppermost,upm,upm,upm,upm,3,0,0,0
21677,uppermost,uppm,uppm,uppm,uppm,4,0,0,0
21678,uppermost,uppmt,uppmt,uppmt,uppmt,5,0,0,0
21679,uppermost,uppmst,uppmst,uppmst,uppmst,6,0,0,0
21680,uppermost,uppmost,uppmost,uppmost,uppmost,7,0,0,0
21681,upstaged,upg,upg,upg,upg,3,0,0,0
21682,upstaged,upsg,upsg,upsg,upsg,4,0,0,0
21683,upstaged,upsgd,upsgd,upsgd,upsgd,5,0,0,0
21684,upstaged,upsged,upsged,upsged,upsged,6,0,0,0
21685,upstairs,upi,upi,upi,upi,3,0,0,0
21686,upstairs,upsi,upsi,upsi,upsi,4,0,0,0
21687,upstairs,upsir,upsir,upsir,upsir,5,0,0,0
21688,upstairs,upsirs,upsirs,upsirs,upsirs,6,0,0,0
21689,upstream,ups,ups,ups,ups,3,0,0,0
21690,upstream,upsm,upsm,upsm,upsm,4,0,0,0
21691,upstream,upstm,upstm,upstm,upstm,5,0,0,0
21692,upstream,upstam,upstam,upstam,upstam,6,0,0,0
21693,urination,urn,urn,urn,urn,3,0,0,0
21694,urination,urnn,uron,urnn,urnn,4,1,0,0
21695,urination,urnon,urnon,urntn,urntn,5,0,1,1
21696,urination,urnton,urnton,urnatn,urnatn,6,0,2,2
21697,urination,urnaton,urnaton,urnaton,urnaton,7,0,0,0
21698,utensils,uts,uts,uts,uts,3,0,0,0
21699,utensils,utls,utls,utls,utls,4,0,0,0
21700,utensils,utsls,utsls,utsls,utsls,5,0,0,0
21701,utensils,utnsls,utnsls,utnsls,utnsls,6,0,0,0
21702,utilizes,uts,uts,uts,uts,3,0,0,0
21703,utilizes,utls,utls,utls,utls,4,0,0,0
21704,utilizes,utlzs,utlzs,utlzs,utlzs,5,0,0,0
21705,utilizes,utlzes,utlzes,utlzes,utlzes,6,0,0,0
21706,vacationers,ves,ves,ves,ves,3,0,0,0
21707,vacationers,vaes,vers,vaes,vaes,4,2,0,0
21708,vacationers,vaers,vaers,vaces,vaces,5,0,2,2
21709,vacationers,vacers,vacers,vacers,vacers,6,0,0,0
21710,vacationers,vacners,vacners,vacners,vacners,7,0,0,0
21711,vacationers,vactners,vactners,vactners,vactners,8,0,0,0
21712,vacationers,vacatners,vacatners,vacatners,vacatners,9,0,0,0
21713,vagaries,vgs,vgs,vgs,vgs,3,0,0,0
21714,vagaries,vgrs,vgrs,vgrs,vgrs,4,0,0,0
21715,vagaries,vgres,vgres,vgres,vgres,5,0,0,0
21716,vagaries,vagres,vgares,vgares,vgares,6,2,2,2
21717,valencia,vca,vca,vca,vca,3,0,0,0
21718,valencia,vlca,vcia,vlca,vlca,4,2,0,0
21719,valencia,vlcia,vlcia,vlcia,vlcia,5,0,0,0
21720,valencia,valcia,valcia,valcia,valcia,6,0,0,0
21721,valentine,vne,vne,vne,vte,3,0,0,1
21722,valentine,vtne,vtne,vtne,vtne,4,0,0,0
21723,valentine,vltne,vltne,vltne,vltne,5,0,0,0
21724,valentine,valtne,valtne,valtne,valtne,6,0,0,0
21725,valentine,valntne,valntne,valntne,valntne,7,0,0,0
21726,valiantly,vly,vly,vly,vly,3,0,0,0
21727,valiantly,vtly,vtly,vtly,vtly,4,0,0,0
21728,valiantly,vltly,vltly,vltly,vltly,5,0,0,0
21729,valiantly,valtly,valtly,valtly,valtly,6,0,0,0
21730,valiantly,valntly,valntly,valntly,valntly,7,0,0,0
21731,validating,vag,vag,vag,vag,3,0,0,0
21732,validating,vdag,vdag,vdag,vdag,4,0,0,0
21733,validating,vdang,vdang,vdang,vldag,5,0,0,2
21734,validating,vldang,vldang,vldang,vldang,6,0,0,0
21735,validating,valdang,valdang,valdang,valdang,7,0,0,0
21736,validating,valdatng,valdatng,valdatng,valdatng,8,0,0,0
21737,validation,van,van,van,van,3,0,0,0
21738,validation,vdan,vdan,vdan,vdan,4,0,0,0
21739,validation,vldan,vldan,vldan,vldan,5,0,0,0
21740,validation,valdan,valdan,valdan,valdan,6,0,0,0
21741,validation,valdaon,valdaon,valdatn,valdatn,7,0,1,1
21742,validation,valdaton,valdaton,valdaton,valdaton,8,0,0,0
21743,vaporize,vpe,vpe,vpe,vpe,3,0,0,0
21744,vaporize,vpze,vpze,vpze,vpze,4,0,0,0
21745,vaporize,vpoze,vpoze,vpoze,vpoze,5,0,0,0
21746,vaporize,vapoze,vapoze,vapoze,vapoze,6,0,0,0
21747,variously,vul,vul,vul,vul,3,0,0,0
21748,variously,vuly,vuly,vuly,vuly,4,0,0,0
21749,variously,vusly,vusly,vusly,vusly,5,0,0,0
21750,variously,vrusly,vrusly,vrusly,vrusly,6,0,0,0
21751,variously,varusly,varusly,varusly,varusly,7,0,0,0
21752,varnished,vhd,vhd,vhd,vhd,3,0,0,0
21753,varnished,vshd,vshd,vshd,vshd,4,0,0,0
21754,varnished,vnshd,vshed,vnshd,vnshd,5,2,0,0
21755,varnished,vnshed,vnshed,vnshed,vnshed,6,0,0,0
21756,varnished,vrnshed,vrnshed,vrnshed,vrnshed,7,0,0,0
21757,vascular,vsr,vsr,vsr,vsr,3,0,0,0
21758,vascular,vscr,vscr,vscr,vscr,4,0,0,0
21759,vascular,vsclr,vsclr,vsclr,vsclr,5,0,0,0
21760,vascular,vasclr,vsclar,vsclar,vsclar,6,2,2,2
21761,vegetarians,vgs,vgs,vgs,vgs,3,0,0,0
21762,vegetarians,vges,vges,vges,vges,4,0,0,0
21763,vegetarians,vgets,vgets,vgets,vgets,5,0,0,0
21764,vegetarians,vgetns,vgetns,vgetns,vgetns,6,0,0,0
21765,vegetarians,vgetrns,vgetrns,vgetrns,vgetrns,7,0,0,0
21766,vegetarians,vegetrns,vegetrns,vegetrns,vegetrns,8,0,0,0
21767,vegetarians,vegetrans,vegetrans,vegetrans,vegetrans,9,0,0,0
21768,vegetation,vgn,vgn,vgn,vgn,3,0,0,0
21769,vegetation,vgen,vgen,vgen,vgen,4,0,0,0
